"post_id","timestamp","username","comment","comment_full","extra_lines_count"
"DYdrJL_yAuD","2026-05-20","evan.builds.tether","@rachelmilty thank you! And I totally agree I definitely want to add more to the content so people learn more, we’ll get there someday hahah","@rachelmilty thank you! And I totally agree I definitely want to add more to the content so people learn more, we’ll get there someday hahah | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-19","sam_adams46","Beautiful man","Beautiful man | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-20","evan.builds.tether","@sam_adams46 thanks!","@sam_adams46 thanks! | 3wReply","1"
"DYdrJL_yAuD","2026-05-19","gage_mcewan","I ABSOLUTELY LOVE IT EVAN","I ABSOLUTELY LOVE IT EVAN | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-20","evan.builds.tether","yay!!","yay!! | 3wReply","1"
"DYdrJL_yAuD","2026-05-19","adamm.v08","Looks great. Did a few sessions. One feature to add in the future could be a favorite verse/passage library where people highlight their favorite verses and it’s stored in a single tab. Like a wall of wisdom","Looks great. Did a few sessions. One feature to add in the future could be a favorite verse/passage library where people highlight their favorite verses and it’s stored in a single tab. Like a wall of wisdom | 3w66 likesReply","1"
"DYdrJL_yAuD","2026-05-20","evan.builds.tether","@adamm.v08 I’ve been seeing a lot of people suggesting this, definitely something I’m going to get added soon!","@adamm.v08 I’ve been seeing a lot of people suggesting this, definitely something I’m going to get added soon! | 3w25 likesReply","1"
"DYdrJL_yAuD","2026-05-18","elizaaa_anderson","This is sick!!","This is sick!! | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-20","evan.builds.tether","thank u!","thank u! | 3wReply","1"
"DYdrJL_yAuD","2026-05-20","meganesserine","This is literally something I thought of the other day— like I can keep my streak on Duolingo but not on the gospel library app 😭 this is perfect 👌","This is literally something I thought of the other day— like I can keep my streak on Duolingo but not on the gospel library app 😭 this is perfect 👌 | 3w7 likesReply","1"
"DYdrJL_yAuD","2026-05-20","evan.builds.tether","@meganesserine hahah totally that’s exactly what I was thinking too 😅","@meganesserine hahah totally that’s exactly what I was thinking too 😅 | 3wReply","1"
"DYdrJL_yAuD","2026-05-18","brinley_provost","Wait this is so cool","Wait this is so cool | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-18","evan.builds.tether","@brinley_provost thank youuu","@brinley_provost thank youuu | 3wReply","1"
"DYdrJL_yAuD","2026-05-18","katemetler6","this is LIFE CHANGING","this is LIFE CHANGING | 3w7 likesReply","1"
"DYdrJL_yAuD","2026-05-18","evan.builds.tether","@katemetler6 that is great to hear! thank you 🙏🙏","@katemetler6 that is great to hear! thank you 🙏🙏 | 3wReply","1"
"DYdrJL_yAuD","2026-05-18","haleyforsloff","THANK YOU THIS WILL BE SO HELPFUL FOR THE MISH","THANK YOU THIS WILL BE SO HELPFUL FOR THE MISH | 3w2 likesReply","1"
"DYdrJL_yAuD","2026-05-18","evan.builds.tether","@haleyforsloff that's great! I'm glad 🎉","@haleyforsloff that's great! I'm glad 🎉 | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-18","landon.jl","This is awesome brother","This is awesome brother | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-18","evan.builds.tether","love u","love u | 3wReply","1"
"DYdrJL_yAuD","2026-05-18","taegan_polad","This is so cool!!!","This is so cool!!! | 3w3 likesReply","1"
"DYdrJL_yAuD","2026-05-18","evan.builds.tether","@taegan_polad I appreciate it 🙌","@taegan_polad I appreciate it 🙌 | 3wReply","1"
"DYdrJL_yAuD","2026-05-18","crisconertymusic","Is it available in Google Play store for Android?","Is it available in Google Play store for Android? | 3w9 likesReply","1"
"DYdrJL_yAuD","2026-05-18","evan.builds.tether","not yet 😔","not yet 😔 | 3w1 likeReply | evan.builds.tether | I have to get 12 testers on Android for Google to let me upload the app so I gotta find 12 people with androids first hahahaha | 3w5 likesReply | aubrey.mei_lon | Me! I have an android and will try it!!! | 3wReply | ekruge27 | And me! | 3wReply | ruth.ilena | I'll be on that list of 12 testers! | 3wReply | ruby_the97dakota | Im happy to be one of the 12 testers! | 3wReply | emoana2006 | I'll be an android tester! This seems great for me! | 3wReply | denon_363 | Let me test please | 3w1 likeReply | clays_on | I’ve got an android and could help! | 3wReply | mailleneus | Would love to help test for Android! | 3wReply | sidneypeterson11 | Mememee 🙋‍♂️🙋‍♂️🙋‍♂️ | 3wReply | alohaalissa | My brother @thewhitemeerkat | 3wReply | thewhitemeerkat | I gotchu! | 3wReply | shaylatucker | Me! I'll be an Android tester. | 3wReply | See translation | 13.jake.anderson | I can help test! | 3wReply | beedressedasahornet2022 | I can add 3 family members besides myself for Google playstore let me know ..... all based in South Africa 🇿🇦 | 3wReply | kokoshx4 | I can test | 3wReply | carter_the_good_friend | Pick meeeee | 3wReply | b.d.dawson | I'll be a tester! | 3wReply | devyn_454 | Id love to try it!! | 2wReply","59"
"DYdrJL_yAuD","2026-05-18","evan.builds.tether","I have to get 12 testers on Android for Google to let me upload the app so I gotta find 12 people with androids first hahahaha","I have to get 12 testers on Android for Google to let me upload the app so I gotta find 12 people with androids first hahahaha | 3w5 likesReply","1"
"DYdrJL_yAuD","2026-05-18","aubrey.mei_lon","Me! I have an android and will try it!!!","Me! I have an android and will try it!!! | 3wReply","1"
"DYdrJL_yAuD","2026-05-19","ekruge27","And me!","And me! | 3wReply","1"
"DYdrJL_yAuD","2026-05-19","ruth.ilena","I'll be on that list of 12 testers!","I'll be on that list of 12 testers! | 3wReply","1"
"DYdrJL_yAuD","2026-05-19","ruby_the97dakota","Im happy to be one of the 12 testers!","Im happy to be one of the 12 testers! | 3wReply","1"
"DYdrJL_yAuD","2026-05-19","emoana2006","I'll be an android tester! This seems great for me!","I'll be an android tester! This seems great for me! | 3wReply","1"
"DYdrJL_yAuD","2026-05-19","denon_363","Let me test please","Let me test please | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-05-20","clays_on","I’ve got an android and could help!","I’ve got an android and could help! | 3wReply","1"
"DYdrJL_yAuD","2026-05-20","mailleneus","Would love to help test for Android!","Would love to help test for Android! | 3wReply","1"
"DYdrJL_yAuD","2026-05-20","sidneypeterson11","Mememee 🙋‍♂️🙋‍♂️🙋‍♂️","Mememee 🙋‍♂️🙋‍♂️🙋‍♂️ | 3wReply","1"
"DYdrJL_yAuD","2026-05-20","alohaalissa","My brother @thewhitemeerkat","My brother @thewhitemeerkat | 3wReply","1"
"DYdrJL_yAuD","2026-05-20","thewhitemeerkat","I gotchu!","I gotchu! | 3wReply","1"
"DYdrJL_yAuD","2026-05-20","shaylatucker","Me! I'll be an Android tester.","Me! I'll be an Android tester. | 3wReply | See translation","2"
"DYdrJL_yAuD","2026-05-20","13.jake.anderson","I can help test!","I can help test! | 3wReply","1"
"DYdrJL_yAuD","2026-05-20","beedressedasahornet2022","I can add 3 family members besides myself for Google playstore let me know ..... all based in South Africa 🇿🇦","I can add 3 family members besides myself for Google playstore let me know ..... all based in South Africa 🇿🇦 | 3wReply","1"
"DYdrJL_yAuD","2026-05-20","kokoshx4","I can test","I can test | 3wReply","1"
"DYdrJL_yAuD","2026-05-20","carter_the_good_friend","Pick meeeee","Pick meeeee | 3wReply","1"
"DYdrJL_yAuD","2026-05-20","b.d.dawson","I'll be a tester!","I'll be a tester! | 3wReply","1"
"DYdrJL_yAuD","2026-05-28","devyn_454","Id love to try it!!","Id love to try it!! | 2wReply","1"
"DYdrJL_yAuD","2026-05-18","tristen.jensen08","Wait this is tough!! 🔥","Wait this is tough!! 🔥 | 3w3 likesReply","1"
"DYdrJL_yAuD","2026-05-18","evan.builds.tether","@tristen.jensen08 thank you 🙏","@tristen.jensen08 thank you 🙏 | 3wReply","1"
"DYdrJL_yAuD","2026-05-21","camilleparmenter","I want this for android!","I want this for android! | 3w2 likesReply","1"
"DYdrJL_yAuD","2026-05-19","zkshaeffer","this is so helpful, i just wish it had a widget that you could make like duolingo showing your streak so it’s right in your face","this is so helpful, i just wish it had a widget that you could make like duolingo showing your streak so it’s right in your face | 3w9 likesReply","1"
"DYdrJL_yAuD","2026-05-21","simon_hardman_","@zkshaeffer wow zane. what a take! i agree with u so much. great thinking zane!","@zkshaeffer wow zane. what a take! i agree with u so much. great thinking zane! | 3w1 likeReply","1"
"DYdrJL_yAuD","2026-06-05","adamstor000","Is there a way to change languages? It would be so cool to be able to do the study in whatever your mission language was! Even if the questions are still in English","Is there a way to change languages? It would be so cool to be able to do the study in whatever your mission language was! Even if the questions are still in English | 1w2 likesReply","1"
"DYdrJL_yAuD","2026-05-26","bradipalme","You should put The new and Old Testaments on it as well as D&C","You should put The new and Old Testaments on it as well as D&C | 2w1 likeReply","1"
